Estacao	Data	Hora	Precipitacao	TempMaxima	TempMinima	Insolacao	Evaporacao Piche	Temp Comp Media	Umidade Relativa Media	Velocidade do Vento Media
83565	29/12/1971	1200	0	sv	19.2	sv	sv	sv	sv	sv
83565	30/12/1971	0	sv	32.7	sv	12.2	4.9	25.44	62.75	0.666667
83565	30/12/1971	1200	0	sv	19	sv	sv	sv	sv	sv
83565	31/12/1971	0	sv	33.7	sv	12.4	6.9	25.94	63	1.333.333
83565	31/12/1971	1200	0	sv	17.2	sv	sv	sv	sv	sv
83565	01/01/1972	0	sv	33	sv	3.6	7.3	26.16	73.75	0
83565	01/01/1972	1200	0	sv	20.3	sv	sv	sv	sv	sv
83565	02/01/1972	0	sv	32	sv	4.3	4.8	24.06	77.25	1.333.333
83565	02/01/1972	1200	0	sv	19.7	sv	sv	sv	sv	sv
83565	03/01/1972	0	sv	31.4	sv	3.6	3.7	22.1	85.25	3
83565	03/01/1972	1200	0	sv	17.5	sv	sv	sv	sv	sv
83565	04/01/1972	0	sv	32.5	sv	5.2	3.7	23.8	80.5	1.666.667
83565	04/01/1972	1200	12.4	sv	18.3	sv	sv	sv	sv	sv
83565	05/01/1972	0	sv	32.2	sv	4.8	4.5	24.12	83.75	1.333.333
83565	05/01/1972	1200	0	sv	19.7	sv	sv	sv	sv	sv
83565	06/01/1972	0	sv	31.7	sv	7.5	3.1	24.66	88.75	0.666667
83565	06/01/1972	1200	16.8	sv	20	sv	sv	sv	sv	sv
83565	07/01/1972	0	sv	31.2	sv	3.6	3.4	23.32	87.75	0.333333
83565	07/01/1972	1200	6.6	sv	19.6	sv	sv	sv	sv	sv
83565	08/01/1972	0	sv	28	sv	3.1	1.7	23.08	82.75	4.666.667
83565	08/01/1972	1200	37.2	sv	18.7	sv	sv	sv	sv	sv
83565	09/01/1972	0	sv	28.6	sv	2.5	2.6	21.84	92.5	1.333.333
83565	09/01/1972	1200	4	sv	17.3	sv	sv	sv	sv	sv
83565	10/01/1972	0	sv	28.2	sv	2	1.6	22.48	81.75	1.333.333
83565	10/01/1972	1200	2.2	sv	17.4	sv	sv	sv	sv	sv
83565	11/01/1972	0	sv	25.8	sv	1.1	3	21.7	86	1.333.333
83565	11/01/1972	1200	0.6	sv	19.2	sv	sv	sv	sv	sv
83565	12/01/1972	0	sv	29	sv	1.1	2.8	22.44	83.25	1.333.333
83565	12/01/1972	1200	0.2	sv	18.7	sv	sv	sv	sv	sv
83565	13/01/1972	0	sv	26.4	sv	1.1	2.6	22.5	89.25	0
83565	13/01/1972	1200	0	sv	18.1	sv	sv	sv	sv	sv
83565	14/01/1972	0	sv	29	sv	5.1	1.3	24.34	78.5	2.666.667
83565	14/01/1972	1200	0	sv	19.4	sv	sv	sv	sv	sv
83565	15/01/1972	0	sv	31.3	sv	7.5	3.9	24.48	78	2
83565	15/01/1972	1200	0	sv	18.4	sv	sv	sv	sv	sv
83565	16/01/1972	0	sv	32.9	sv	12	4.2	26.28	62.25	1.666.667
83565	16/01/1972	1200	0	sv	19.3	sv	sv	sv	sv	sv
83565	17/01/1972	0	sv	32.7	sv	9.8	6.5	24.34	80	1.333.333
83565	17/01/1972	1200	0	sv	19.3	sv	sv	sv	sv	sv
83565	18/01/1972	0	sv	32.3	sv	8	4.6	24.86	78.25	1
83565	18/01/1972	1200	4.4	sv	17.7	sv	sv	sv	sv	sv
83565	19/01/1972	0	sv	32.5	sv	8.6	4.9	24.7	80.75	0.666667
83565	19/01/1972	1200	3.8	sv	19.2	sv	sv	sv	sv	sv
83565	20/01/1972	0	sv	32.7	sv	8.1	3.9	25.02	76.25	0.666667
83565	20/01/1972	1200	0	sv	18.3	sv	sv	sv	sv	sv
83565	21/01/1972	0	sv	32.8	sv	5.8	4.1	24.26	80.25	0.333333
83565	21/01/1972	1200	0	sv	17	sv	sv	sv	sv	sv
83565	22/01/1972	0	sv	30.4	sv	2.8	3.4	23.96	91	0.666667
83565	22/01/1972	1200	8.6	sv	20.3	sv	sv	sv	sv	sv
83565	23/01/1972	0	sv	29.2	sv	2.6	1.8	23.96	91.25	2
83565	23/01/1972	1200	69.2	sv	20.8	sv	sv	sv	sv	sv
83565	24/01/1972	0	sv	28.3	sv	1	1.4	23.28	93.75	1.333.333
83565	24/01/1972	1200	19.2	sv	20.7	sv	sv	sv	sv	sv
83565	25/01/1972	0	sv	30.8	sv	4.4	1	23.66	89	0.333333
83565	25/01/1972	1200	13.6	sv	20.3	sv	sv	sv	sv	sv
83565	26/01/1972	0	sv	30.7	sv	5	1.6	23.3	85.75	2.666.667
83565	26/01/1972	1200	18.2	sv	19.7	sv	sv	sv	sv	sv
83565	27/01/1972	0	sv	27.4	sv	0.1	2.5	22.8	91.5	2.333.333
83565	27/01/1972	1200	16.6	sv	19.9	sv	sv	sv	sv	sv
83565	28/01/1972	0	sv	30.6	sv	6	1.5	23.6	88.5	0.333333
83565	28/01/1972	1200	9.2	sv	19.9	sv	sv	sv	sv	sv
83565	29/01/1972	0	sv	29.6	sv	2.9	2.4	22.66	88.5	1
83565	29/01/1972	1200	8	sv	19	sv	sv	sv	sv	sv
83565	30/01/1972	0	sv	28.4	sv	4	2.2	22.98	85.25	1.666.667
83565	30/01/1972	1200	44.8	sv	20	sv	sv	sv	sv	sv
83565	31/01/1972	0	sv	32.2	sv	9.1	2.3	24.06	82.75	0.666667
83565	31/01/1972	1200	0.2	sv	19.8	sv	sv	sv	sv	sv
83565	01/02/1972	0	sv	29.6	sv	6.9	3	23.18	86.5	2
83565	01/02/1972	1200	2.4	sv	19.9	sv	sv	sv	sv	sv
83565	02/02/1972	0	sv	30.9	sv	6.9	4	25.28	78.25	2
83565	02/02/1972	1200	0	sv	20.1	sv	sv	sv	sv	sv
83565	03/02/1972	0	sv	28.7	sv	3.6	3.2	23.08	93.25	0.333333
83565	03/02/1972	1200	10.2	sv	21.1	sv	sv	sv	sv	sv
83565	04/02/1972	0	sv	26.6	sv	0.4	1.4	22.92	93.25	0.333333
83565	04/02/1972	1200	22	sv	20.6	sv	sv	sv	sv	sv
83565	05/02/1972	0	sv	29.8	sv	5.5	1.3	24.36	84.5	0.333333
83565	05/02/1972	1200	1	sv	20.3	sv	sv	sv	sv	sv
83565	06/02/1972	0	sv	31.9	sv	7.3	2.2	25.32	83.75	0.666667
83565	06/02/1972	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	07/02/1972	0	sv	29.6	sv	1.2	3.1	23.72	90	2
83565	07/02/1972	1200	0.2	sv	21.4	sv	sv	sv	sv	sv
83565	08/02/1972	0	sv	32.4	sv	5.3	2.4	25.3	82	1.333.333
83565	08/02/1972	1200	0	sv	20	sv	sv	sv	sv	sv
83565	09/02/1972	0	sv	31	sv	4.1	3.3	23.42	85	1.333.333
83565	09/02/1972	1200	4	sv	19.8	sv	sv	sv	sv	sv
83565	10/02/1972	0	sv	30.8	sv	4.9	2.7	24.42	83.75	0.833333
83565	10/02/1972	1200	0	sv	20.5	sv	sv	sv	sv	sv
83565	11/02/1972	0	sv	29.7	sv	3.3	2.6	23.36	86.25	0.666667
83565	11/02/1972	1200	17	sv	20.3	sv	sv	sv	sv	sv
83565	12/02/1972	0	sv	28	sv	0.9	2.2	22.24	91	1.333.333
83565	12/02/1972	1200	0.2	sv	20	sv	sv	sv	sv	sv
83565	13/02/1972	0	sv	29	sv	1.5	1.8	22.74	89.5	2
83565	13/02/1972	1200	44.8	sv	20.2	sv	sv	sv	sv	sv
83565	14/02/1972	0	sv	25.1	sv	0.8	1.8	22.06	97.25	0.333333
83565	14/02/1972	1200	28.2	sv	20.1	sv	sv	sv	sv	sv
83565	15/02/1972	0	sv	27.9	sv	2.3	1	23.48	94	0.333333
83565	15/02/1972	1200	5.2	sv	20.7	sv	sv	sv	sv	sv
83565	16/02/1972	0	sv	29	sv	6.3	1.4	23.38	84.75	2
83565	16/02/1972	1200	0.8	sv	20.9	sv	sv	sv	sv	sv
83565	17/02/1972	0	sv	29.7	sv	6.1	3.2	23.32	89.25	2
83565	17/02/1972	1200	0	sv	19.7	sv	sv	sv	sv	sv
83565	18/02/1972	0	sv	31	sv	7.6	2	24.12	86.75	2.333.333
83565	18/02/1972	1200	6.6	sv	20.9	sv	sv	sv	sv	sv
83565	19/02/1972	0	sv	30	sv	3.4	2.2	23.98	90.75	2
83565	19/02/1972	1200	11	sv	20.9	sv	sv	sv	sv	sv
83565	20/02/1972	0	sv	26.4	sv	1.9	1.7	22.24	94.25	1
83565	20/02/1972	1200	23	sv	21	sv	sv	sv	sv	sv
83565	21/02/1972	0	sv	29.7	sv	1.4	1	23.14	92	0.333333
83565	21/02/1972	1200	11.2	sv	20.9	sv	sv	sv	sv	sv
83565	22/02/1972	0	sv	30.6	sv	8.1	1.1	24.34	85.25	0
83565	22/02/1972	1200	31.4	sv	20	sv	sv	sv	sv	sv
83565	23/02/1972	0	sv	31.6	sv	6.9	2.4	25.8	84	0.333333
83565	23/02/1972	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	24/02/1972	0	sv	33	sv	8.4	2.4	26.52	75.75	0.333333
83565	24/02/1972	1200	0	sv	21.8	sv	sv	sv	sv	sv
83565	25/02/1972	0	sv	32.3	sv	7	4.4	25.08	83	3.333.333
83565	25/02/1972	1200	0	sv	20.8	sv	sv	sv	sv	sv
83565	26/02/1972	0	sv	31.2	sv	2.9	2.5	24.24	84.5	0
83565	26/02/1972	1200	1.8	sv	20.8	sv	sv	sv	sv	sv
83565	27/02/1972	0	sv	32.4	sv	7.9	2	25.54	82	0.333333
83565	27/02/1972	1200	0.4	sv	19.9	sv	sv	sv	sv	sv
83565	28/02/1972	0	sv	31.2	sv	7	3.1	24.62	79.25	1
83565	28/02/1972	1200	0.6	sv	19.4	sv	sv	sv	sv	sv
83565	29/02/1972	0	sv	30.8	sv	7.8	3.8	23.8	76	1.666.667
83565	29/02/1972	1200	0	sv	19.3	sv	sv	sv	sv	sv
83565	01/03/1972	0	sv	30.7	sv	10.3	4.3	23.88	76.25	0.333333
83565	01/03/1972	1200	0	sv	18	sv	sv	sv	sv	sv
83565	02/03/1972	0	sv	32.3	sv	9.9	3.6	23.98	77.25	0.666667
83565	02/03/1972	1200	0.8	sv	19.9	sv	sv	sv	sv	sv
83565	03/03/1972	0	sv	33	sv	10.3	4	24.54	76.75	0
83565	03/03/1972	1200	0	sv	17.8	sv	sv	sv	sv	sv
83565	04/03/1972	0	sv	32.7	sv	9.5	3.8	25.66	79.75	1.666.667
83565	04/03/1972	1200	16.8	sv	19.5	sv	sv	sv	sv	sv
83565	05/03/1972	0	sv	31.3	sv	5.4	4.3	24.24	82.75	1.333.333
83565	05/03/1972	1200	0	sv	20.5	sv	sv	sv	sv	sv
83565	06/03/1972	0	sv	28.7	sv	4.1	3	24.02	89.75	0.333333
83565	06/03/1972	1200	4.6	sv	20.6	sv	sv	sv	sv	sv
83565	07/03/1972	0	sv	32.8	sv	9.5	1.6	25.76	75.75	0.333333
83565	07/03/1972	1200	0	sv	20.1	sv	sv	sv	sv	sv
83565	08/03/1972	0	sv	32.8	sv	7.3	4.4	25.32	79.75	1
83565	08/03/1972	1200	0	sv	19.9	sv	sv	sv	sv	sv
83565	09/03/1972	0	sv	31.9	sv	8.2	3.7	24.4	83.75	0.666667
83565	09/03/1972	1200	1.2	sv	20.4	sv	sv	sv	sv	sv
83565	10/03/1972	0	sv	31.3	sv	5.1	2.9	23.8	93.75	0.333333
83565	10/03/1972	1200	31.4	sv	21.1	sv	sv	sv	sv	sv
83565	11/03/1972	0	sv	30	sv	2.6	1.6	24.18	85.25	0
83565	11/03/1972	1200	37.4	sv	20.7	sv	sv	sv	sv	sv
83565	12/03/1972	0	sv	30.2	sv	3.7	1.9	23.36	86.25	1
83565	12/03/1972	1200	1	sv	20.3	sv	sv	sv	sv	sv
83565	13/03/1972	0	sv	33.1	sv	9.6	2	25.28	81.25	0.333333
83565	13/03/1972	1200	1	sv	19.9	sv	sv	sv	sv	sv
83565	14/03/1972	0	sv	35.9	sv	9.9	3.2	27.4	77.75	2
83565	14/03/1972	1200	0	sv	21	sv	sv	sv	sv	sv
83565	15/03/1972	0	sv	34.7	sv	9.5	3.5	27.32	76	0.333333
83565	15/03/1972	1200	0.6	sv	21.9	sv	sv	sv	sv	sv
83565	16/03/1972	0	sv	34.3	sv	7.7	3.8	26.26	82.25	1
83565	16/03/1972	1200	0	sv	21.8	sv	sv	sv	sv	sv
83565	17/03/1972	0	sv	34.7	sv	8.9	2.8	26.56	70.5	1.666.667
83565	17/03/1972	1200	0	sv	21.4	sv	sv	sv	sv	sv
83565	18/03/1972	0	sv	32.7	sv	5.2	3.9	24.06	89.25	1.333.333
83565	18/03/1972	1200	5.8	sv	19.7	sv	sv	sv	sv	sv
83565	19/03/1972	0	sv	32.1	sv	7	1.7	24.04	87.5	1.666.667
83565	19/03/1972	1200	23.4	sv	20.5	sv	sv	sv	sv	sv
83565	20/03/1972	0	sv	30.9	sv	2.9	1.8	23.52	87.75	0.333333
83565	20/03/1972	1200	14.8	sv	20.6	sv	sv	sv	sv	sv
83565	21/03/1972	0	sv	31	sv	9.1	2.1	23.9	86	0.333333
83565	21/03/1972	1200	0.2	sv	19.4	sv	sv	sv	sv	sv
83565	22/03/1972	0	sv	32.8	sv	10.8	2.9	26.06	79.5	0
83565	22/03/1972	1200	0	sv	20.1	sv	sv	sv	sv	sv
83565	23/03/1972	0	sv	30.9	sv	10	3.2	24.7	85.75	1.333.333
83565	23/03/1972	1200	0	sv	21.4	sv	sv	sv	sv	sv
83565	24/03/1972	0	sv	31.6	sv	9.3	3.2	25.22	79.5	0.333333
83565	24/03/1972	1200	0	sv	20	sv	sv	sv	sv	sv
83565	25/03/1972	0	sv	33.4	sv	10.4	3.1	26.72	70.75	0.333333
83565	25/03/1972	1200	1.6	sv	20.4	sv	sv	sv	sv	sv
83565	26/03/1972	0	sv	31	sv	5.9	4.4	24.78	82.25	1
83565	26/03/1972	1200	0	sv	22.2	sv	sv	sv	sv	sv
83565	27/03/1972	0	sv	32	sv	10.9	2.3	24.64	81.5	0.666667
83565	27/03/1972	1200	0	sv	20	sv	sv	sv	sv	sv
83565	28/03/1972	0	sv	30.4	sv	10.9	4.1	24.2	80.5	0.666667
83565	28/03/1972	1200	4.2	sv	19.9	sv	sv	sv	sv	sv
83565	29/03/1972	0	sv	30.8	sv	7.5	3.8	22.64	87.5	1.333.333
83565	29/03/1972	1200	0	sv	18.3	sv	sv	sv	sv	sv
83565	30/03/1972	0	sv	31.1	sv	10.1	3.3	23.86	81.25	0.333333
83565	30/03/1972	1200	0	sv	18	sv	sv	sv	sv	sv
83565	31/03/1972	0	sv	33.3	sv	9.8	3.1	25.3	78	0
83565	31/03/1972	1200	0	sv	18	sv	sv	sv	sv	sv
83565	01/04/1972	0	sv	32.5	sv	9.1	3.9	25.62	76	0.333333
83565	01/04/1972	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	02/04/1972	0	sv	32.8	sv	7.5	3.2	25.1	80.5	1
83565	02/04/1972	1200	0	sv	20.1	sv	sv	sv	sv	sv
83565	03/04/1972	0	sv	30.3	sv	1.6	3.6	22.12	89.75	2.666.667
83565	03/04/1972	1200	0	sv	19	sv	sv	sv	sv	sv
83565	04/04/1972	0	sv	25.8	sv	1.2	2.5	21.66	88.75	1
83565	04/04/1972	1200	13.6	sv	18	sv	sv	sv	sv	sv
83565	05/04/1972	0	sv	29	sv	8.9	1.5	23.12	80.5	1.333.333
83565	05/04/1972	1200	0	sv	17.9	sv	sv	sv	sv	sv
83565	06/04/1972	0	sv	27	sv	3.5	4.1	22.24	83.25	2
83565	06/04/1972	1200	0	sv	17.9	sv	sv	sv	sv	sv
83565	07/04/1972	0	sv	29.8	sv	4.3	2.1	22.72	89.75	2
83565	07/04/1972	1200	0	sv	18.9	sv	sv	sv	sv	sv
83565	08/04/1972	0	sv	29.8	sv	4.7	2.1	23.68	84.75	0.333333
83565	08/04/1972	1200	2	sv	20.4	sv	sv	sv	sv	sv
83565	09/04/1972	0	sv	30.8	sv	9.8	2.3	24.26	76.5	0.333333
83565	09/04/1972	1200	0	sv	18.4	sv	sv	sv	sv	sv
83565	10/04/1972	0	sv	30.5	sv	9.4	3.4	23.26	76.75	0.333333
83565	10/04/1972	1200	0	sv	17.9	sv	sv	sv	sv	sv
83565	11/04/1972	0	sv	31.5	sv	10.1	4.6	24	67.75	0.333333
83565	11/04/1972	1200	0	sv	17.5	sv	sv	sv	sv	sv
83565	12/04/1972	0	sv	31.5	sv	10.8	5.3	23.54	70.5	0.333333
83565	12/04/1972	1200	0	sv	16.4	sv	sv	sv	sv	sv
83565	13/04/1972	0	sv	32.3	sv	10.3	4.5	24.22	72.75	0.666667
83565	13/04/1972	1200	0	sv	16.8	sv	sv	sv	sv	sv
83565	14/04/1972	0	sv	33.2	sv	10.3	4.7	25.56	73.75	2.333.333
83565	14/04/1972	1200	0	sv	18.9	sv	sv	sv	sv	sv
83565	15/04/1972	0	sv	27.4	sv	3.2	4.9	21.46	79	4.333.333
83565	15/04/1972	1200	1.6	sv	18.6	sv	sv	sv	sv	sv
83565	16/04/1972	0	sv	26	sv	10.9	2.4	17.78	78.25	1
83565	16/04/1972	1200	0	sv	11.3	sv	sv	sv	sv	sv
83565	17/04/1972	0	sv	27.2	sv	10.8	4.6	18.66	77.5	1.333.333
83565	17/04/1972	1200	0	sv	13	sv	sv	sv	sv	sv
83565	18/04/1972	0	sv	27.7	sv	10.8	5.1	20.08	70.75	1.333.333
83565	18/04/1972	1200	0	sv	13.5	sv	sv	sv	sv	sv
83565	19/04/1972	0	sv	28.8	sv	10.9	6.2	20.58	74.5	1.333.333
83565	19/04/1972	1200	0	sv	14.1	sv	sv	sv	sv	sv
83565	20/04/1972	0	sv	28.6	sv	11.3	5.4	20.04	69	2.666.667
83565	20/04/1972	1200	0	sv	13.9	sv	sv	sv	sv	sv
83565	21/04/1972	0	sv	28.6	sv	11	6.7	19.84	68.5	0.333333
83565	21/04/1972	1200	0	sv	12.4	sv	sv	sv	sv	sv
83565	22/04/1972	0	sv	29	sv	11.2	5.3	20.82	64.25	1.333.333
83565	22/04/1972	1200	0	sv	12.5	sv	sv	sv	sv	sv
83565	23/04/1972	0	sv	29.1	sv	9	5.1	20.92	72	1
83565	23/04/1972	1200	0	sv	12.8	sv	sv	sv	sv	sv
83565	24/04/1972	0	sv	29.9	sv	8.3	5.4	22.72	74	0.666667
83565	24/04/1972	1200	0	sv	18.6	sv	sv	sv	sv	sv
83565	25/04/1972	0	sv	30.5	sv	6.1	5.4	22.86	70.75	0.333333
83565	25/04/1972	1200	0	sv	18.8	sv	sv	sv	sv	sv
83565	26/04/1972	0	sv	32.5	sv	8.6	4.6	24.2	68.25	2.666.667
83565	26/04/1972	1200	0	sv	17.1	sv	sv	sv	sv	sv
83565	27/04/1972	0	sv	22.8	sv	0	5.6	18.98	91.5	1.666.667
83565	27/04/1972	1200	0	sv	16.8	sv	sv	sv	sv	sv
83565	28/04/1972	0	sv	25	sv	10.2	2	18.04	76.75	0.666667
83565	28/04/1972	1200	4.4	sv	13.9	sv	sv	sv	sv	sv
83565	29/04/1972	0	sv	26.4	sv	9.7	3.7	19.4	72.5	0.666667
83565	29/04/1972	1200	0	sv	12.6	sv	sv	sv	sv	sv
83565	30/04/1972	0	sv	27.8	sv	10.3	4.6	19.24	63	1
83565	30/04/1972	1200	0	sv	13.4	sv	sv	sv	sv	sv
83565	01/05/1972	0	sv	28.7	sv	10.5	7.8	18.94	78.75	0.666667
83565	01/05/1972	1200	0	sv	11.5	sv	sv	sv	sv	sv
83565	02/05/1972	0	sv	30.7	sv	10.5	4.9	21.68	72	1
83565	02/05/1972	1200	0	sv	14.5	sv	sv	sv	sv	sv
83565	03/05/1972	0	sv	30.2	sv	10	4.1	21.58	74.5	1
83565	03/05/1972	1200	0	sv	14.4	sv	sv	sv	sv	sv
83565	04/05/1972	0	sv	29.7	sv	10.9	5.4	21.32	70	0.666667
83565	04/05/1972	1200	0	sv	15.1	sv	sv	sv	sv	sv
83565	05/05/1972	0	sv	29.6	sv	8.9	5.5	20.78	68	0.333333
83565	05/05/1972	1200	0	sv	13.3	sv	sv	sv	sv	sv
83565	06/05/1972	0	sv	29.4	sv	7	4.9	20.72	76.75	0.666667
83565	06/05/1972	1200	0	sv	13.5	sv	sv	sv	sv	sv
83565	07/05/1972	0	sv	30.8	sv	4.5	4.9	22.66	79.5	1.666.667
83565	07/05/1972	1200	0	sv	17.8	sv	sv	sv	sv	sv
83565	08/05/1972	0	sv	31.3	sv	5.9	5	22.18	80	0.666667
83565	08/05/1972	1200	0	sv	16.6	sv	sv	sv	sv	sv
83565	09/05/1972	0	sv	31.7	sv	8.3	4.2	23.84	69.25	0
83565	09/05/1972	1200	0	sv	17.8	sv	sv	sv	sv	sv
83565	10/05/1972	0	sv	32.8	sv	10	4.8	24.2	70	0
83565	10/05/1972	1200	0	sv	17.5	sv	sv	sv	sv	sv
83565	11/05/1972	0	sv	31.9	sv	9.7	6	24.2	69	1
83565	11/05/1972	1200	0	sv	17.8	sv	sv	sv	sv	sv
83565	12/05/1972	0	sv	31.4	sv	10.4	5.3	23.94	66.5	0.333333
83565	12/05/1972	1200	0	sv	16.7	sv	sv	sv	sv	sv
83565	13/05/1972	0	sv	31.6	sv	10.6	5.8	23.3	70.25	0.666667
83565	13/05/1972	1200	0	sv	15.4	sv	sv	sv	sv	sv
83565	14/05/1972	0	sv	31.2	sv	10.5	4.9	23.22	64.5	1.333.333
83565	14/05/1972	1200	0	sv	16.5	sv	sv	sv	sv	sv
83565	15/05/1972	0	sv	30.7	sv	10.6	6	21.28	75.5	0.666667
83565	15/05/1972	1200	0	sv	15.9	sv	sv	sv	sv	sv
83565	16/05/1972	0	sv	30.8	sv	10.5	5.8	22.92	63.75	0.666667
83565	16/05/1972	1200	0	sv	15	sv	sv	sv	sv	sv
83565	17/05/1972	0	sv	31.8	sv	10	5.7	21.98	70.75	0.333333
83565	17/05/1972	1200	0	sv	13.5	sv	sv	sv	sv	sv
83565	18/05/1972	0	sv	31.5	sv	10.2	4.8	21.86	62.5	0.333333
83565	18/05/1972	1200	0	sv	13.3	sv	sv	sv	sv	sv
83565	19/05/1972	0	sv	31.4	sv	10.2	6.2	21.76	63	0
83565	19/05/1972	1200	0	sv	12.6	sv	sv	sv	sv	sv
83565	20/05/1972	0	sv	30.9	sv	9	5.7	21.58	68.25	0.666667
83565	20/05/1972	1200	0	sv	13.5	sv	sv	sv	sv	sv
83565	21/05/1972	0	sv	30.8	sv	10	5.6	22.1	65.5	1
83565	21/05/1972	1200	0	sv	15.7	sv	sv	sv	sv	sv
83565	22/05/1972	0	sv	32	sv	7	7.5	20.98	83	2.333.333
83565	22/05/1972	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	23/05/1972	0	sv	28.4	sv	2.5	4.6	22.12	90.5	1.333.333
83565	23/05/1972	1200	32.8	sv	18.8	sv	sv	sv	sv	sv
83565	24/05/1972	0	sv	23.3	sv	0	1.1	19.56	97.75	1.333.333
83565	24/05/1972	1200	23.4	sv	17.5	sv	sv	sv	sv	sv
83565	25/05/1972	0	sv	22.6	sv	0	0.4	18.6	91.5	0.666667
83565	25/05/1972	1200	58.6	sv	16.6	sv	sv	sv	sv	sv
83565	26/05/1972	0	sv	27.3	sv	8.7	1.1	20.72	83.75	1
83565	26/05/1972	1200	0	sv	15	sv	sv	sv	sv	sv
83565	27/05/1972	0	sv	28.4	sv	8.9	2.7	21.2	83	0.333333
83565	27/05/1972	1200	0	sv	16	sv	sv	sv	sv	sv
83565	28/05/1972	0	sv	27.9	sv	10.1	3.4	20.22	74	0
83565	28/05/1972	1200	0	sv	14	sv	sv	sv	sv	sv
83565	29/05/1972	0	sv	29.9	sv	10.1	3.6	20.56	77.75	1
83565	29/05/1972	1200	0	sv	13.6	sv	sv	sv	sv	sv
83565	30/05/1972	0	sv	28.8	sv	10.2	4	20.68	73.5	1
83565	30/05/1972	1200	0	sv	14	sv	sv	sv	sv	sv
83565	31/05/1972	0	sv	28.2	sv	9.8	4.4	19.98	76	1
83565	31/05/1972	1200	0	sv	12.6	sv	sv	sv	sv	sv
83565	01/06/1972	0	sv	27.6	sv	7.5	5	20.54	77	0.666667
83565	01/06/1972	1200	0	sv	14.9	sv	sv	sv	sv	sv
83565	02/06/1972	0	sv	30.1	sv	10	3.5	21.8	72.25	1.333.333
83565	02/06/1972	1200	0	sv	14.9	sv	sv	sv	sv	sv
83565	03/06/1972	0	sv	29.9	sv	6	4.4	22.68	73.5	0.333333
83565	03/06/1972	1200	0	sv	16.6	sv	sv	sv	sv	sv
83565	04/06/1972	0	sv	30.7	sv	10.1	3.7	23.5	74.25	0.333333
83565	04/06/1972	1200	0	sv	17.1	sv	sv	sv	sv	sv
83565	05/06/1972	0	sv	32	sv	10.1	4.4	22.9	78	0.333333
83565	05/06/1972	1200	0	sv	17.3	sv	sv	sv	sv	sv
83565	06/06/1972	0	sv	31.6	sv	9.8	5.1	23.56	70.5	1
83565	06/06/1972	1200	0	sv	16.5	sv	sv	sv	sv	sv
83565	07/06/1972	0	sv	31.1	sv	10	4.9	23.54	70.25	0.666667
83565	07/06/1972	1200	0	sv	16.4	sv	sv	sv	sv	sv
83565	08/06/1972	0	sv	30.7	sv	9.3	4.9	22.94	69.25	0.666667
83565	08/06/1972	1200	0	sv	16.5	sv	sv	sv	sv	sv
83565	09/06/1972	0	sv	30.4	sv	9.8	4.3	21.56	76.5	0.333333
83565	09/06/1972	1200	0	sv	14	sv	sv	sv	sv	sv
83565	10/06/1972	0	sv	31	sv	9.5	4.5	22.52	68	0.666667
83565	10/06/1972	1200	0	sv	15.2	sv	sv	sv	sv	sv
83565	11/06/1972	0	sv	30.3	sv	9.3	4.6	20.82	75	0.333333
83565	11/06/1972	1200	0	sv	13.7	sv	sv	sv	sv	sv
83565	12/06/1972	0	sv	29.9	sv	9.9	3.8	20.26	68.75	0.333333
83565	12/06/1972	1200	0	sv	13	sv	sv	sv	sv	sv
83565	13/06/1972	0	sv	30.8	sv	10.2	5.4	20.84	69	0
83565	13/06/1972	1200	0	sv	12.9	sv	sv	sv	sv	sv
83565	14/06/1972	0	sv	29.7	sv	10.1	4.8	20.42	74.25	1
83565	14/06/1972	1200	0	sv	12.9	sv	sv	sv	sv	sv
83565	15/06/1972	0	sv	29.3	sv	8.6	4.8	21.32	74.25	1
83565	15/06/1972	1200	0	sv	15.2	sv	sv	sv	sv	sv
83565	16/06/1972	0	sv	28.7	sv	7.8	4.9	20.36	74.25	1.666.667
83565	16/06/1972	1200	0	sv	12.8	sv	sv	sv	sv	sv
83565	17/06/1972	0	sv	29.4	sv	7.6	5.5	21.48	72	0.333333
83565	17/06/1972	1200	0	sv	14.5	sv	sv	sv	sv	sv
83565	18/06/1972	0	sv	26.2	sv	5.2	4	19.94	79.75	1.666.667
83565	18/06/1972	1200	0	sv	17.7	sv	sv	sv	sv	sv
83565	19/06/1972	0	sv	19.4	sv	2.6	3.8	13.52	89	1.333.333
83565	19/06/1972	1200	0	sv	11.2	sv	sv	sv	sv	sv
83565	20/06/1972	0	sv	23.3	sv	8.9	1.2	13.48	79.75	0.333333
83565	20/06/1972	1200	0	sv	4.9	sv	sv	sv	sv	sv
83565	21/06/1972	0	sv	24.9	sv	9.4	2.9	14.92	71.75	0
83565	21/06/1972	1200	0	sv	5.5	sv	sv	sv	sv	sv
83565	22/06/1972	0	sv	25.3	sv	9.6	3.7	15.5	65.75	0.333333
83565	22/06/1972	1200	0	sv	5.4	sv	sv	sv	sv	sv
83565	23/06/1972	0	sv	28.3	sv	9.2	4.1	17.26	63.75	0.333333
83565	23/06/1972	1200	0	sv	5.5	sv	sv	sv	sv	sv
