--------------------
BDMEP - INMET
--------------------
Estação           : PONTA PORA - MS (OMM: 83702)
Latitude  (graus) : -22.55
Longitude (graus) : -55.71
Altitude  (metros): 650.00
Estação Operante
Inicio de operação: 24/11/1941
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83702;05/07/1961;1200;0;;13.6;;;;;;
83702;06/07/1961;0000;;27.6;;;4.3;19.92;65.25;1.333333;
83702;06/07/1961;1200;0;;13.8;;;;;;
83702;07/07/1961;0000;;21;;;4.3;14.28;91;2;
83702;07/07/1961;1200;0;;10.6;;;;;;
83702;08/07/1961;0000;;11;;;0.6;8.4;88.25;1.666667;
83702;08/07/1961;1200;0;;5.6;;;;;;
83702;09/07/1961;0000;;16.4;;;0.4;11.24;81;1.333333;
83702;09/07/1961;1200;0;;6;;;;;;
83702;10/07/1961;0000;;21.6;;;0.8;15.08;78.25;1.333333;
83702;10/07/1961;1200;0;;10.2;;;;;;
83702;11/07/1961;0000;;23.2;;;1.9;16.04;73;2;
83702;11/07/1961;1200;0;;10.4;;;;;;
83702;12/07/1961;0000;;27;;;3.3;18.88;65;2;
83702;12/07/1961;1200;0;;12.4;;;;;;
83702;13/07/1961;0000;;28.4;;;5.3;21.16;64;2;
83702;13/07/1961;1200;0;;14.8;;;;;;
83702;14/07/1961;0000;;26.8;;;5.8;20.72;68.5;2.666667;
83702;14/07/1961;1200;1.2;;15.2;;;;;;
83702;15/07/1961;0000;;28;;;3.7;20.08;58.5;2.666667;
83702;15/07/1961;1200;0;;15.4;;;;;;
