Estacao	Data	Hora	TempBulboSeco	TempBulboUmido	UmidadeRelativa	PressaoAtmEstacao	DirecaoVento	VelocidadeVento	Nebulosidade
83513	15/07/2007	1200	18.6	16.7	82	sv	18	4	7
83513	15/07/2007	1800	25.1	21.5	71	sv	18	1	6
83513	16/07/2007	0	19.4	17.9	85	sv	18	1	7
83513	16/07/2007	1200	16.2	15.7	95	sv	0	0	8
83513	16/07/2007	1800	27.7	22.5	62	sv	27	1	8
83513	17/07/2007	0	21.2	20.7	95	sv	0	0	6
83513	17/07/2007	1200	20	19.7	97	sv	0	0	8
83513	17/07/2007	1800	30.1	24.5	61	sv	36	2	8
83513	18/07/2007	0	23.8	21.1	78	sv	18	4	7
83513	18/07/2007	1200	19.6	15.5	63	sv	18	2	7
83513	18/07/2007	1800	26.1	17.5	39	sv	18	4	8
83513	19/07/2007	0	13.8	13.2	93	sv	0	0	0
83513	19/07/2007	1200	13.8	11.4	73	sv	18	1	0
83513	19/07/2007	1800	27.5	17.3	32	sv	36	1	0
83513	20/07/2007	0	13.8	13.4	95	sv	0	0	0
83513	20/07/2007	1200	13.6	12.4	84	sv	0	0	0
83513	20/07/2007	1800	31.5	21.5	38	sv	36	4	0
83513	21/07/2007	0	20.2	18.9	88	sv	0	0	0
83513	21/07/2007	1200	20	19.6	96	sv	0	0	9
83513	21/07/2007	1800	34.9	26.1	47	sv	36	4	0
83513	22/07/2007	0	26.1	23.5	79	sv	0	0	0
83513	22/07/2007	1200	25.9	24.7	91	sv	36	1	0
83513	22/07/2007	1800	34.1	25.5	48	sv	36	2	4
83513	23/07/2007	0	27.7	24.7	77	sv	36	4	0
83513	23/07/2007	1200	19	17.1	82	sv	18	8	10
83513	23/07/2007	1800	21	17.5	69	sv	18	6	10
83513	24/07/2007	0	17	15.7	87	sv	0	0	8
83513	24/07/2007	1200	16.6	15.9	93	sv	0	0	7
83513	24/07/2007	1800	30.1	23.9	57	sv	36	14	6
83513	25/07/2007	0	26.5	24.1	81	sv	27	2	9
83513	25/07/2007	1200	15.6	10.2	46	sv	18	6	10
83513	25/07/2007	1800	20.2	12.2	33	sv	18	4	10
83513	26/07/2007	0	14	11.8	76	sv	0	0	9
83513	26/07/2007	1200	11.8	8.6	62	sv	18	4	7
83513	26/07/2007	1800	19.6	13.2	44	sv	18	6	7
83513	27/07/2007	0	12.8	12.2	93	sv	0	0	7
83513	27/07/2007	1200	11.6	10.2	83	sv	18	2	0
83513	27/07/2007	1800	24.1	14.7	30	sv	18	4	0
83513	28/07/2007	0	13	12.2	90	sv	0	0	0
83513	28/07/2007	1200	13.2	12.2	88	sv	18	6	0
83513	28/07/2007	1800	26.1	18.7	46	sv	18	6	3
83513	29/07/2007	0	17	15.1	81	sv	18	1	0
83513	29/07/2007	1200	14.2	12	76	sv	18	1	0
83513	29/07/2007	1800	25.7	17.7	41	sv	0	0	0
83513	30/07/2007	0	16.2	14.9	86	sv	0	0	8
83513	30/07/2007	1200	15.6	14.3	86	sv	14	2	8
83513	30/07/2007	1800	27.9	20.6	49	sv	23	1	6
83513	31/07/2007	0	19.2	17.1	80	sv	0	0	0
83513	31/07/2007	1200	18.4	16.1	78	sv	18	2	8
83513	31/07/2007	1800	31.1	22.9	47	sv	0	0	7
83513	01/08/2007	0	21.8	20.7	91	sv	0	0	0
83513	01/08/2007	1200	19	18.7	97	sv	0	0	9
83513	01/08/2007	1800	32.5	23.2	43	sv	36	4	9
83513	02/08/2007	0	25.5	23.1	80	sv	0	0	7
83513	02/08/2007	1200	20.4	19.1	88	sv	36	1	2
83513	02/08/2007	1800	32.5	21.5	34	sv	27	2	3
83513	03/08/2007	0	22.4	18.9	70	sv	18	2	0
83513	03/08/2007	1200	15.2	12.6	72	sv	18	14	0
83513	03/08/2007	1800	23.8	17.7	52	sv	18	6	0
83513	04/08/2007	0	21.4	18.1	71	sv	18	2	0
83513	04/08/2007	1200	13.2	11.4	80	sv	18	8	10
83513	04/08/2007	1800	14.8	12.4	74	sv	18	14	10
83513	05/08/2007	0	11.8	9.6	73	sv	18	6	0
83513	05/08/2007	1200	12.4	11.8	93	sv	18	2	10
83513	05/08/2007	1800	22.8	17.1	54	sv	18	2	8
83513	06/08/2007	0	17.1	15.1	80	sv	0	0	0
83513	06/08/2007	1200	16.2	15.7	95	sv	0	0	7
83513	06/08/2007	1800	32.1	22.5	41	sv	27	2	7
83513	07/08/2007	0	19.6	18.5	90	sv	0	0	0
83513	07/08/2007	1200	16.2	13.4	71	sv	23	6	0
83513	07/08/2007	1800	26.5	18.7	44	sv	23	6	0
83513	08/08/2007	0	18.4	16.7	83	sv	18	1	0
83513	08/08/2007	1200	16.8	15.1	83	sv	0	0	7
83513	08/08/2007	1800	33.3	22.3	35	sv	36	2	0
83513	09/08/2007	0	23.3	20.9	80	sv	0	0	0
83513	09/08/2007	1200	21	16.9	64	sv	0	0	8
83513	09/08/2007	1800	33.9	21.9	31	sv	36	6	9
83513	10/08/2007	0	20.8	17.9	74	sv	0	0	0
83513	10/08/2007	1200	21.2	17.5	68	sv	0	0	6
83513	10/08/2007	1800	34.1	23.7	40	sv	18	6	0
83513	11/08/2007	0	20.6	16.1	61	sv	18	6	0
83513	11/08/2007	1200	12.6	11.6	87	sv	18	2	0
83513	11/08/2007	1800	25.1	19.9	59	sv	18	1	0
83513	12/08/2007	0	20.8	18.1	76	sv	0	0	0
83513	12/08/2007	1200	20	17.7	79	sv	0	0	2
83513	12/08/2007	1800	24.3	23.9	96	sv	36	1	0
83513	13/08/2007	0	21	18.1	74	sv	36	1	0
83513	13/08/2007	1200	20.2	17.6	76	sv	0	0	0
83513	13/08/2007	1800	34.9	24.7	41	sv	36	6	0
83513	14/08/2007	0	22.6	19.1	71	sv	0	0	0
83513	14/08/2007	1200	25.7	19.1	51	sv	36	2	0
83513	14/08/2007	1800	35.3	23.1	32	sv	36	8	1
83513	15/08/2007	0	25.1	20.7	65	sv	36	1	0
83513	15/08/2007	1200	22.8	16.3	48	sv	36	4	0
83513	15/08/2007	1800	33.9	23.3	38	sv	36	6	0
83513	16/08/2007	0	22.6	20.5	82	sv	0	0	0
83513	16/08/2007	1200	22.8	17.5	56	sv	36	2	0
83513	16/08/2007	1800	35.5	23.7	34	sv	36	2	0
83513	17/08/2007	0	22.4	20.5	84	sv	0	0	0
83513	17/08/2007	1200	20.8	18.9	83	sv	23	8	2
83513	17/08/2007	1800	24.1	19.7	65	sv	23	10	0
83513	18/08/2007	0	18.2	16.1	79	sv	23	8	0
83513	18/08/2007	1200	14.4	13	85	sv	18	8	3
83513	18/08/2007	1800	24.1	18.9	58	sv	23	4	0
83513	19/08/2007	0	16.2	14.9	86	sv	23	2	0
83513	19/08/2007	1200	14.4	13	85	sv	23	6	0
83513	19/08/2007	1800	23.2	18.7	64	sv	23	10	2
83513	20/08/2007	0	17.4	14.6	72	sv	23	2	0
83513	20/08/2007	1200	12.2	11.4	91	sv	23	2	9
83513	20/08/2007	1800	19.8	16.5	71	sv	36	8	0
83513	21/08/2007	0	14	13.8	98	sv	18	1	0
83513	21/08/2007	1200	14.8	13.2	82	sv	18	4	0
83513	21/08/2007	1800	31.1	23.9	52	sv	5	2	0
83513	22/08/2007	0	19.6	18.9	94	sv	0	0	0
83513	22/08/2007	1200	19	17.9	89	sv	0	0	0
83513	22/08/2007	1800	36.5	21.7	23	sv	36	6	0
83513	23/08/2007	0	22	18.9	73	sv	0	0	0
83513	23/08/2007	1200	23.8	17.3	49	sv	36	6	0
83513	23/08/2007	1800	36.5	22.1	24	sv	36	14	0
83513	24/08/2007	0	22.6	19.9	77	sv	0	0	0
83513	24/08/2007	1200	24.5	17.9	49	sv	36	2	0
83513	24/08/2007	1800	36.5	22.7	27	sv	36	14	0
83513	25/08/2007	0	24	21.1	76	sv	0	0	0
83513	25/08/2007	1200	23.8	20.1	70	sv	36	4	0
83513	25/08/2007	1800	35.9	25.5	41	sv	36	8	8
83513	26/08/2007	0	27.3	21.7	59	sv	36	2	0
83513	26/08/2007	1200	20	16.3	66	sv	23	14	10
83513	26/08/2007	1800	20	16.9	72	sv	23	10	10
83513	27/08/2007	0	17	15.1	81	sv	23	14	0
83513	27/08/2007	1200	15.4	13.2	76	sv	18	10	10
83513	27/08/2007	1800	19.2	14	52	sv	18	14	10
83513	28/08/2007	0	13.6	11.8	80	sv	18	6	10
83513	28/08/2007	1200	13.4	11.6	80	sv	18	2	10
83513	28/08/2007	1800	21.8	15.9	50	sv	18	2	10
83513	29/08/2007	0	19	15.9	71	sv	18	1	8
83513	29/08/2007	1200	15.2	12.6	72	sv	18	6	10
83513	29/08/2007	1800	22	17.9	65	sv	18	8	10
83513	30/08/2007	0	18	16.3	83	sv	18	1	0
83513	30/08/2007	1200	18.8	17.5	87	sv	18	4	8
83513	30/08/2007	1800	29.1	22.7	55	sv	18	10	0
83513	31/08/2007	0	23.2	17.9	57	sv	18	2	0
83513	31/08/2007	1200	19.8	16.7	72	sv	18	4	3
83513	31/08/2007	1800	32.7	25.7	55	sv	23	8	0
83513	01/09/2007	0	23.8	19.9	68	sv	18	2	0
83513	01/09/2007	1200	22.6	19.3	72	sv	18	2	0
83513	01/09/2007	1800	36.9	26.1	40	sv	18	1	0
83513	02/09/2007	0	23.4	20.5	76	sv	0	0	0
83513	02/09/2007	1200	22.4	20.1	80	sv	36	1	0
83513	02/09/2007	1800	37.9	25.9	36	sv	36	4	0
83513	03/09/2007	0	22.6	19.5	74	sv	0	0	0
83513	03/09/2007	1200	23.2	19.1	67	sv	0	0	0
83513	03/09/2007	1800	37.5	22.5	23	sv	36	1.4	0
83513	04/09/2007	0	22.8	19.3	70	sv	0	0	0
83513	04/09/2007	1200	26.7	19.7	49	sv	36	4	0
83513	04/09/2007	1800	37.5	21.1	18	sv	36	10	0
83513	05/09/2007	0	22.4	19.1	72	sv	0	0	0
83513	05/09/2007	1200	24.9	17.3	43	sv	36	2	0
83513	05/09/2007	1800	37.5	21.9	21	sv	36	6	0
83513	06/09/2007	0	23	19.5	71	sv	0	0	0
83513	06/09/2007	1200	27.5	18.5	38	sv	36	4	0
83513	06/09/2007	1800	36.7	21.5	22	sv	36	8	0
83513	07/09/2007	0	22.6	18.7	68	sv	0	0	0
83513	07/09/2007	1200	26.1	19.1	49	sv	36	4	6
83513	07/09/2007	1800	37.7	25.5	35	sv	36	14	0
83513	08/09/2007	0	25.7	22.1	72	sv	36	2	0
83513	08/09/2007	1200	27.9	20.1	46	sv	36	2	0
83513	08/09/2007	1800	35.9	24.1	34	sv	36	6	0
83513	09/09/2007	0	24	19.7	66	sv	0	0	0
83513	09/09/2007	1200	27.3	20.3	50	sv	36	4	0
83513	09/09/2007	1800	38.1	21.7	19	sv	36	14	0
83513	10/09/2007	0	24.5	20.9	70	sv	36	1	0
83513	10/09/2007	1200	24.7	17.5	45	sv	36	2	0
83513	10/09/2007	1800	35.9	23.1	30	sv	36	4	0
83513	11/09/2007	0	26.1	23.1	76	sv	0	0	0
83513	11/09/2007	1200	26.1	19.5	51	sv	36	1	0
83513	11/09/2007	1800	36.9	24.1	31	sv	36	2	0
83513	12/09/2007	0	26.7	23.1	73	sv	0	0	0
83513	12/09/2007	1200	27.9	18.5	36	sv	9	2	0
83513	12/09/2007	1800	38.9	27.3	38	sv	5	1	0
83513	13/09/2007	0	26.1	21.1	62	sv	0	0	0
83513	13/09/2007	1200	25.7	17.9	41	sv	14	1	0
83513	13/09/2007	1800	40.1	23.1	20	sv	5	4	0
83513	14/09/2007	0	24.9	20.7	66	sv	0	0	0
83513	14/09/2007	1200	27.9	21.5	54	sv	36	4	0
83513	14/09/2007	1800	36.9	25.3	36	sv	36	6	0
83513	15/09/2007	0	27.5	24.3	75	sv	0	0	0
83513	15/09/2007	1200	24	21.5	79	sv	23	2	6
83513	15/09/2007	1800	33.7	24.3	43	sv	23	4	6
83513	16/09/2007	0	27.1	22.5	65	sv	23	4	0
83513	16/09/2007	1200	20	17.7	79	sv	23	8	7
83513	16/09/2007	1800	29.3	22.1	51	sv	23	8	0
83513	17/09/2007	0	23.2	20.1	75	sv	23	4	0
83513	17/09/2007	1200	20.4	18.1	79	sv	23	4	8
83513	17/09/2007	1800	33.3	24.7	47	sv	23	4	5
83513	18/09/2007	0	25.7	22.9	77	sv	0	0	0
83513	18/09/2007	1200	24	22.3	85	sv	5	2	0
83513	18/09/2007	1800	37.3	26.5	41	sv	23	4	5
83513	19/09/2007	0	27.5	24.7	78	sv	0	0	0
83513	19/09/2007	1200	27.1	22.7	67	sv	23	4	0
83513	19/09/2007	1800	35.5	25.9	44	sv	36	6	9
83513	20/09/2007	0	28.1	25.3	78	sv	0	0	0
83513	20/09/2007	1200	27.7	22.5	62	sv	36	4	0
83513	20/09/2007	1800	35.5	25.3	41	sv	36	8	0
83513	21/09/2007	0	28.3	24.3	70	sv	0	0	0
83513	21/09/2007	1200	27.7	23.5	69	sv	36	2	0
83513	21/09/2007	1800	38.1	26.1	36	sv	27	5	7
83513	22/09/2007	0	28.9	25.5	75	sv	0	0	0
83513	22/09/2007	1200	28.5	24.1	68	sv	36	4	0
83513	22/09/2007	1800	37.3	22.1	22	sv	36	2	0
83513	23/09/2007	0	29.9	25.5	69	sv	0	0	0
83513	23/09/2007	1200	30.9	25.9	66	sv	36	4	0
83513	23/09/2007	1800	38.5	26.7	37	sv	27	4	0
83513	24/09/2007	0	29.9	22.3	49	sv	23	6	0
83513	24/09/2007	1200	19.2	16.1	71	sv	18	10	10
83513	24/09/2007	1800	26.1	18.1	43	sv	18	14	6
83513	25/09/2007	0	21.6	15.3	47	sv	18	6	0
83513	25/09/2007	1200	17.4	13	58	sv	18	4	8
83513	25/09/2007	1800	25.5	15.1	27	sv	18	4	0
83513	26/09/2007	0	19.2	12.8	43	sv	18	1	0
83513	26/09/2007	1200	22	13.8	35	sv	18	4	0
83513	26/09/2007	1800	33.3	22.1	34	sv	0	0	0
83513	27/09/2007	0	24.3	20.5	69	sv	0	0	6
83513	27/09/2007	1200	25.1	19.1	54	sv	14	1	0
83513	27/09/2007	1800	35.7	23.7	34	sv	36	2	6
83513	28/09/2007	0	26.7	22.9	72	sv	0	0	0
83513	28/09/2007	1200	25.9	21.3	65	sv	36	1	0
83513	28/09/2007	1800	36.7	25.7	39	sv	32	1	4
83513	29/09/2007	0	28.1	24.3	71	sv	0	0	0
83513	29/09/2007	1200	31.1	22.1	43	sv	9	6	0
83513	29/09/2007	1800	38.7	27.9	42	sv	9	2	0
83513	30/09/2007	0	28.9	23.9	64	sv	0	0	8
83513	30/09/2007	1200	30.7	22.8	48	sv	9	6	0
83513	30/09/2007	1800	39.3	27.9	40	sv	14	6	8
83513	01/10/2007	0	28.9	25.5	75	sv	0	0	0
83513	01/10/2007	1200	28.3	21.3	51	sv	9	4	5
83513	01/10/2007	1800	39.5	25.7	30	sv	5	6	0
83513	02/10/2007	0	28.7	24.7	71	sv	0	0	0
83513	02/10/2007	1200	27.9	24.1	72	sv	36	2	0
83513	02/10/2007	1800	35.7	25.3	41	sv	36	2	0
83513	03/10/2007	0	27.1	24.1	77	sv	0	0	0
83513	03/10/2007	1200	26.1	22.5	72	sv	36	1	0
83513	03/10/2007	1800	36.7	27.9	50	sv	36	2	0
83513	04/10/2007	0	27.3	24.7	80	sv	36	1	0
83513	04/10/2007	1200	27.7	23.5	69	sv	36	4	0
83513	04/10/2007	1800	38.1	29.1	49	sv	36	4	0
83513	05/10/2007	0	28.5	24.9	73	sv	0	0	0
83513	05/10/2007	1200	29.5	24.1	62	sv	36	2	0
83513	05/10/2007	1800	38.9	28.9	46	sv	5	1	0
83513	06/10/2007	0	26.5	21.1	60	sv	5	1.4	0
83513	06/10/2007	1200	27.7	22.3	61	sv	36	8	0
83513	06/10/2007	1800	37.9	28.9	49	sv	32	10	0
83513	07/10/2007	0	28.9	24.9	71	sv	27	1	0
83513	07/10/2007	1200	23.6	21.3	80	sv	23	6	10
83513	07/10/2007	1800	34.1	25.9	50	sv	23	4	3
83513	08/10/2007	0	24	21.3	77	sv	23	4	0
83513	08/10/2007	1200	24	21.5	79	sv	18	6	0
83513	08/10/2007	1800	36.5	24.7	35	sv	36	2	0
83513	09/10/2007	0	28.5	24.1	68	sv	0	0	0
83513	09/10/2007	1200	28.5	23.9	66	sv	23	1	0
83513	09/10/2007	1800	39.5	27.1	35	sv	36	4	0
83513	10/10/2007	0	29.9	25.9	72	sv	0	0	0
83513	10/10/2007	1200	30.1	23.9	57	sv	36	4	8
83513	10/10/2007	1800	39.1	28.7	45	sv	36	6	8
83513	11/10/2007	0	28.9	24.1	66	sv	5	4	0
83513	11/10/2007	1200	27.1	22.9	68	sv	36	2	10
83513	11/10/2007	1800	34.3	26.7	53	sv	36	6	4
83513	12/10/2007	0	28.7	24.3	68	sv	0	0	0
83513	12/10/2007	1200	25.7	23.9	85	sv	32	1	10
83513	12/10/2007	1800	27.5	25.3	82	sv	9	4	10
83513	13/10/2007	0	23.6	22.1	87	sv	27	1	10
83513	13/10/2007	1200	19.6	19.4	98	sv	23	1	10
83513	13/10/2007	1800	21	20.5	95	sv	23	1	10
83513	14/10/2007	0	21.6	21.3	97	sv	0	0	10
83513	14/10/2007	1200	23	22.3	94	sv	23	1	10
83513	14/10/2007	1800	29.5	25.9	74	sv	27	6	10
83513	15/10/2007	0	22.8	22.1	94	sv	0	0	10
83513	15/10/2007	1200	25.1	24.5	95	sv	36	1	10
83513	15/10/2007	1800	30.7	25.9	67	sv	32	2	7
83513	16/10/2007	0	26.9	25.7	91	sv	0	0	0
83513	16/10/2007	1200	26.5	25.3	90	sv	27	1	9
83513	16/10/2007	1800	35.9	26.3	44	sv	27	4	7
83513	17/10/2007	0	27.1	24.1	77	sv	18	8	10
83513	17/10/2007	1200	25.9	22.7	75	sv	23	2	7
83513	17/10/2007	1800	34.9	25.9	46	sv	23	6	8
83513	18/10/2007	0	27.9	24.1	72	sv	0	0	0
83513	18/10/2007	1200	26.5	21.7	64	sv	32	8	10
83513	18/10/2007	1800	34.3	23.9	40	sv	18	4	10
83513	19/10/2007	0	26.9	22.9	70	sv	18	1	6
83513	19/10/2007	1200	24.5	20.9	70	sv	9	1	10
83513	19/10/2007	1800	33.9	26.1	51	sv	36	8	8
83513	20/10/2007	0	23.8	22.1	86	sv	0	0	0
83513	20/10/2007	1200	28.9	25.1	72	sv	5	1	0
83513	20/10/2007	1800	38.5	28.5	45	sv	5	8	7
83513	21/10/2007	0	29.5	24.9	67	sv	36	1	0
83513	21/10/2007	1200	27.7	23.7	70	sv	27	1	9
83513	21/10/2007	1800	35.1	26.3	48	sv	36	6	8
83513	22/10/2007	0	27.1	22.1	63	sv	14	6	9
83513	22/10/2007	1200	25.1	21.9	74	sv	27	4	10
83513	22/10/2007	1800	32.9	24.3	47	sv	27	6	8
83513	23/10/2007	0	24.9	22.5	81	sv	27	1	6
83513	23/10/2007	1200	29.3	24.3	64	sv	9	2	9
83513	23/10/2007	1800	25.1	22.7	81	sv	27	1.4	9
83513	24/10/2007	0	23.2	22.5	94	sv	0	0	10
83513	24/10/2007	1200	24	23.1	92	sv	0	0	10
83513	24/10/2007	1800	26.5	24.3	82	sv	0	0	10
83513	25/10/2007	0	22.8	22.5	98	sv	0	0	10
83513	25/10/2007	1200	24.5	23.5	92	sv	36	1	7
83513	25/10/2007	1800	25.3	23.5	86	sv	36	6	10
83513	26/10/2007	0	24	23.3	94	sv	36	1	7
83513	26/10/2007	1200	25.3	22.9	81	sv	36	1	5
83513	26/10/2007	1800	32.9	24.9	50	sv	36	4	7
83513	27/10/2007	0	27.1	24.1	77	sv	36	1	0
83513	27/10/2007	1200	29.3	24.9	68	sv	32	4	4
83513	27/10/2007	1800	37.9	28.1	45	sv	32	4	3
83513	28/10/2007	0	28.5	26.5	84	sv	0	0	0
83513	28/10/2007	1200	30.7	25.7	66	sv	0	0	0
83513	28/10/2007	1800	38.1	26.3	37	sv	36	6	7
83513	29/10/2007	0	29.9	25.9	72	sv	0	0	0
83513	29/10/2007	1200	29.5	24.3	63	sv	36	4	7
83513	29/10/2007	1800	37.3	25.3	35	sv	36	8	0
83513	30/10/2007	0	29.1	25.1	71	sv	0	0	0
83513	30/10/2007	1200	30.9	26.1	68	sv	36	4	0
83513	30/10/2007	1800	34.9	26.1	47	sv	36	1.4	7
83513	31/10/2007	0	28.3	24.3	70	sv	0	0	0
83513	31/10/2007	1200	28.9	25.5	75	sv	32	2	7
83513	31/10/2007	1800	36.9	27.3	45	sv	36	6	7
83513	01/11/2007	0	29.3	25.9	75	sv	0	0	0
83513	01/11/2007	1200	29.9	24.5	63	sv	36	4	7
83513	01/11/2007	1800	35.9	26.7	46	sv	36	10	9
83513	02/11/2007	0	27.9	23.9	70	sv	32	2	0
83513	02/11/2007	1200	22.2	20.1	82	sv	36	2	10
83513	02/11/2007	1800	29.1	25.1	71	sv	36	10	7
83513	03/11/2007	0	23.4	22.1	89	sv	36	6	0
83513	03/11/2007	1200	19.8	18.9	92	sv	0	0	10
83513	03/11/2007	1800	26.1	22.7	73	sv	0	0	9
83513	04/11/2007	0	23.8	22.5	89	sv	0	0	10
83513	04/11/2007	1200	25.2	23.9	89	sv	36	1	10
83513	04/11/2007	1800	28.1	24.5	73	sv	36	4	10
83513	05/11/2007	0	25.3	24.1	91	sv	0	0	8
83513	05/11/2007	1200	25.5	22.9	79	sv	14	2	8
83513	05/11/2007	1800	32.7	25.4	53	sv	27	6	8
83513	06/11/2007	0	28.3	24.5	72	sv	32	1	0
83513	06/11/2007	1200	26.9	21.1	58	sv	14	2	9
83513	06/11/2007	1800	35.5	22.9	31	sv	14	6	5
83513	07/11/2007	0	27.1	22.3	64	sv	0	0	0
83513	07/11/2007	1200	29.9	24.7	64	sv	36	4	6
83513	07/11/2007	1800	34.7	26.5	50	sv	36	8	8
83513	08/11/2007	0	26.9	24.1	79	sv	36	1	0
83513	08/11/2007	1200	28.1	23.9	68	sv	36	4	7
83513	08/11/2007	1800	35.1	26.3	48	sv	27	2	9
83513	09/11/2007	0	28.3	25.1	76	sv	0	0	0
83513	09/11/2007	1200	27.3	24.3	77	sv	36	6	7
83513	09/11/2007	1800	33.7	25.5	49	sv	36	8	7
83513	10/11/2007	0	29.3	25.1	70	sv	36	8	0
83513	10/11/2007	1200	28.5	24.5	71	sv	36	6	5
83513	10/11/2007	1800	35.1	26.5	49	sv	36	10	5
83513	11/11/2007	0	30.9	25.7	65	sv	36	4	0
83513	11/11/2007	1200	27.3	23.7	73	sv	18	4	9
83513	11/11/2007	1800	22.6	22.3	97	sv	23	6	10
83513	12/11/2007	0	22.4	21.5	92	sv	23	4	0
83513	12/11/2007	1200	23.8	19.5	65	sv	14	4	8
83513	12/11/2007	1800	30.9	24.1	55	sv	14	2	7
83513	13/11/2007	0	25.5	23.7	86	sv	0	0	0
83513	13/11/2007	1200	25.9	22.9	76	sv	0	0	7
83513	13/11/2007	1800	33.7	25.5	49	sv	36	8	8
83513	14/11/2007	0	27.5	25.1	81	sv	14	1	8
83513	14/11/2007	1200	27.9	24.5	75	sv	36	6	9
83513	14/11/2007	1800	33.9	25.9	50	sv	32	8	9
83513	15/11/2007	0	20.8	20.7	99	sv	14	6	10
83513	15/11/2007	1200	20.6	19.5	90	sv	18	8	10
83513	15/11/2007	1800	22.6	20.3	80	sv	18	8	10
83513	16/11/2007	0	22.8	21.7	91	sv	0	0	9
83513	16/11/2007	1200	24.1	21.9	81	sv	23	1	0
83513	16/11/2007	1800	33.5	27.3	60	sv	36	2	7
83513	17/11/2007	0	27.9	25.1	79	sv	0	0	7
83513	17/11/2007	1200	28.1	25.6	81	sv	36	1	7
83513	17/11/2007	1800	37.1	28.5	51	sv	36	2	6
83513	18/11/2007	0	28.5	26.1	82	sv	0	0	0
83513	18/11/2007	1200	32.1	26.3	61	sv	36	4	7
83513	18/11/2007	1800	31.7	26.7	66	sv	27	8	9
83513	19/11/2007	0	26.3	25.3	92	sv	0	0	9
83513	19/11/2007	1200	28.9	24.7	70	sv	36	6	9
83513	19/11/2007	1800	37.1	27.9	48	sv	32	8	8
83513	20/11/2007	0	23.6	22.5	91	sv	23	1	8
83513	20/11/2007	1200	25.3	23.9	88	sv	23	4	10
83513	20/11/2007	1800	29.7	25.3	69	sv	32	10	10
83513	21/11/2007	0	25.7	24.7	92	sv	0	0	8
83513	21/11/2007	1200	25.3	23.5	86	sv	23	1	8
83513	21/11/2007	1800	35.3	26.5	48	sv	32	2	7
83513	22/11/2007	0	28.5	26.7	86	sv	0	0	8
83513	22/11/2007	1200	28.5	25.7	79	sv	23	1	9
83513	22/11/2007	1800	36.1	26.9	47	sv	36	6	9
83513	23/11/2007	0	25.9	23.9	84	sv	5	1	8
83513	23/11/2007	1200	28.3	25.3	77	sv	36	2	2
83513	23/11/2007	1800	36.1	27.3	49	sv	36	6	9
83513	24/11/2007	0	29.1	25.1	71	sv	0	0	0
83513	24/11/2007	1200	25.7	25.2	96	sv	14	6	10
83513	24/11/2007	1800	22.2	22.1	99	sv	5	6	10
83513	25/11/2007	0	22.2	22.1	98	sv	36	1	10
83513	25/11/2007	1200	23.2	22.7	96	sv	27	1	10
83513	25/11/2007	1800	27.9	24.8	77	sv	32	8	10
83513	26/11/2007	0	25.7	24.9	93	sv	0	0	9
83513	26/11/2007	1200	25.9	24.7	91	sv	32	2	8
83513	26/11/2007	1800	32	27.3	69	sv	32	6	8
83513	27/11/2007	0	27.7	25.1	80	sv	0	0	9
83513	27/11/2007	1200	27.3	24.6	80	sv	27	4	7
83513	27/11/2007	1800	33.5	26.9	58	sv	36	4	8
83513	28/11/2007	0	28.7	27.1	88	sv	0	0	6
83513	28/11/2007	1200	30.5	26.7	73	sv	23	2	7
83513	28/11/2007	1800	30.7	27.9	80	sv	5	4	8
83513	29/11/2007	0	25.9	23.1	78	sv	5	2	7
83513	29/11/2007	1200	28.1	25.9	83	sv	36	4	8
83513	29/11/2007	1800	34.7	28.6	62	sv	32	4	7
83513	30/11/2007	0	29.7	27.1	81	sv	0	0	7
83513	30/11/2007	1200	30.1	25.3	66	sv	5	4	4
83513	30/11/2007	1800	36.1	28.5	55	sv	9	2	8
83513	01/12/2007	0	30.7	26.1	69	sv	0	0	7
83513	01/12/2007	1200	29.7	26.1	75	sv	5	4	7
83513	01/12/2007	1800	36.5	28.7	54	sv	5	2	8
83513	02/12/2007	0	28.5	25.7	79	sv	0	0	7
83513	02/12/2007	1200	29.3	26.7	81	sv	36	6	9
83513	02/12/2007	1800	35.1	27.1	52	sv	5	6	8
83513	03/12/2007	0	29.1	26.1	78	sv	32	6	6
83513	03/12/2007	1200	29.1	25.5	73	sv	5	2	9
83513	03/12/2007	1800	27.5	26.5	92	sv	5	8	9
83513	04/12/2007	0	24.7	24	90	sv	5	1	10
83513	04/12/2007	1200	26.3	25.4	93	sv	36	6	10
83513	04/12/2007	1800	28.5	25.7	79	sv	36	6	10
83513	05/12/2007	0	24.9	24.7	99	sv	0	0	9
83513	05/12/2007	1200	25.9	24.3	87	sv	36	6	8
83513	05/12/2007	1800	25.5	23.9	87	sv	36	8	10
83513	06/12/2007	0	24.5	23.1	88	sv	0	0	8
83513	06/12/2007	1200	23	21.9	90	sv	27	6	10
83513	06/12/2007	1800	28.7	24.5	70	sv	27	4	8
83513	07/12/2007	0	25.5	23.9	87	sv	0	0	6
83513	07/12/2007	1200	27.5	24.5	77	sv	36	6	8
83513	07/12/2007	1800	28.9	25.5	75	sv	27	6	7
83513	08/12/2007	0	27.3	25.3	84	sv	0	0	0
83513	08/12/2007	1200	27.5	25.5	84	sv	27	6	8
83513	08/12/2007	1800	34.7	28.1	59	sv	27	4	7
83513	09/12/2007	0	28.5	26.3	83	sv	27	1	0
83513	09/12/2007	1200	28.9	26.3	81	sv	32	6	10
